AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Pressure,Altitude,Q,I,J,K,Timestamp
-0.03,-0.14,0.85,-16.71,-3.72,-6.46,165711,103534,165164,979.46,285.15,-0.05,-0.56,-0.82,-0.08,230152
-0.02,-0.14,0.83,-14.94,-2.44,-7.56,165676,103577,165137,979.58,284.12,-0.05,-0.56,-0.82,-0.08,230177
-0.02,-0.15,0.82,-11.04,-4.45,-8.6,165690,103589,165132,979.58,284.12,-0.05,-0.56,-0.83,-0.08,230202
-0.01,-0.16,0.84,-3.66,-7.01,-8.6,165640,103647,165153,979.58,284.12,-0.05,-0.55,-0.83,-0.08,230227
-0.01,-0.17,0.85,4.82,-11.1,-7.87,165606,103655,165128,979.58,284.12,-0.05,-0.55,-0.83,-0.08,230252
0,-0.18,0.85,13.29,-15.79,-6.4,165557,103621,165178,979.7,283.1,-0.05,-0.55,-0.83,-0.08,230277
0,-0.18,0.87,23.48,-16.95,-4.39,165473,103517,165202,979.58,284.12,-0.05,-0.55,-0.83,-0.08,230302
0,-0.18,0.89,34.82,-15.18,-1.77,165414,103441,165227,979.7,283.1,-0.05,-0.55,-0.83,-0.07,230327
0.01,-0.19,0.9,46.65,-11.65,1.4,165350,103248,165241,979.7,283.1,-0.05,-0.55,-0.83,-0.06,230352
0.02,-0.19,0.89,57.32,-7.5,4.82,165298,103099,165280,979.7,283.1,-0.05,-0.55,-0.83,-0.06,230377
0.01,-0.19,0.91,65.85,-0.61,7.87,165280,102839,165318,979.58,284.12,-0.04,-0.56,-0.83,-0.05,230402
0.01,-0.2,0.99,71.52,9.39,11.89,165283,102616,165381,979.82,282.07,-0.04,-0.56,-0.83,-0.05,230427
0.02,-0.19,0.99,74.94,20,15.43,165337,102337,165392,979.82,282.07,-0.03,-0.56,-0.83,-0.04,230452
0.01,-0.18,1.05,80.55,22.07,19.33,165415,102039,165404,979.82,282.07,-0.02,-0.56,-0.83,-0.04,230477
0,-0.18,1.05,81.59,27.01,22.13,165476,101715,165416,979.82,282.07,-0.01,-0.57,-0.82,-0.03,230502
-0.01,-0.18,1.09,81.22,27.32,25.24,165536,101399,165367,979.77,282.5,-0.01,-0.57,-0.82,-0.03,230527
-0.03,-0.17,1.1,75.73,27.74,27.68,165635,101080,165399,979.77,282.5,0,-0.58,-0.82,-0.03,230552
-0.02,-0.17,1.07,70.49,24.15,29.7,165718,100812,165386,979.93,281.13,0.01,-0.58,-0.81,-0.03,230577
-0.04,-0.16,1.09,64.02,19.45,31.04,165752,100602,165339,979.89,281.47,0.01,-0.59,-0.81,-0.03,230602
-0.03,-0.16,1.12,61.04,11.1,31.89,165811,100314,165275,979.82,282.07,0.01,-0.59,-0.81,-0.02,230627
-0.03,-0.16,1.11,59.76,3.17,31.89,165779,100045,165240,979.89,281.47,0.01,-0.6,-0.8,-0.02,230652
-0.03,-0.15,1.08,59.02,-1.46,31.77,165732,99860,165153,980.01,280.45,0.01,-0.6,-0.8,-0.02,230677
-0.03,-0.15,1.16,58.66,-3.72,31.52,165670,99613,165192,979.89,281.47,0.01,-0.61,-0.79,-0.02,230702
-0.03,-0.16,1.13,58.23,-2.93,31.34,165620,99355,165095,980.01,280.45,0.01,-0.61,-0.79,-0.02,230727
-0.02,-0.14,1.06,58.23,0.18,30.37,165560,99114,164993,980.01,280.45,0.01,-0.62,-0.79,-0.01,230752
-0.03,-0.15,1.09,60.79,7.2,28.48,165547,98897,164997,979.97,280.79,0.01,-0.62,-0.78,-0.01,230777
-0.02,-0.15,1.1,61.28,14.82,26.77,165534,98699,164928,980.01,280.45,0.01,-0.63,-0.78,-0.01,230802
-0.02,-0.14,1.09,61.22,21.77,25.24,165573,98471,164823,979.97,280.79,0.02,-0.63,-0.78,-0.01,230827
-0.03,-0.12,1.07,62.07,27.5,23.17,165593,98268,164687,980.01,280.45,0.02,-0.63,-0.77,-0.01,230852
-0.03,-0.11,1.05,64.88,34.57,21.22,165672,97978,164591,980.01,280.45,0.03,-0.64,-0.77,-0.01,230877
-0.03,-0.11,1.1,67.8,38.6,19.33,165724,97779,164481,980.13,279.42,0.03,-0.64,-0.77,-0.01,230902
-0.04,-0.1,1.1,68.11,39.15,17.74,165817,97561,164352,980.13,279.42,0.04,-0.64,-0.77,-0.01,230927
-0.05,-0.07,1.09,65.18,37.2,16.22,165889,97270,164179,980.13,279.42,0.04,-0.64,-0.77,-0.01,230952
-0.05,-0.06,1.07,60.12,33.41,15,165985,97068,164042,980.09,279.76,0.05,-0.64,-0.77,-0.01,230977
-0.05,-0.05,1.05,52.32,29.45,14.57,166003,96962,163910,980.09,279.76,0.05,-0.64,-0.76,-0.01,231002
-0.06,-0.04,1.04,43.05,25.37,14.27,166084,96794,163791,980.13,279.42,0.05,-0.64,-0.76,-0.01,231027
-0.05,-0.03,1.05,31.52,20,14.02,166120,96662,163686,980.13,279.42,0.05,-0.64,-0.76,-0.01,231052
-0.06,-0.03,1.05,17.44,17.07,14.39,166104,96584,163626,980.09,279.76,0.05,-0.65,-0.76,-0.01,231077
-0.06,-0.02,1.04,1.52,13.66,14.82,166109,96543,163554,980.21,278.74,0.05,-0.65,-0.76,-0.02,231102
-0.06,-0.02,1.01,-12.26,9.63,15.67,166137,96508,163624,980.21,278.74,0.04,-0.65,-0.76,-0.02,231127
-0.06,-0.02,1.02,-23.29,7.5,16.4,166127,96570,163631,980.09,279.76,0.04,-0.65,-0.76,-0.03,231152
-0.06,-0.02,1.05,-34.27,5.12,17.62,166099,96634,163681,980.21,278.74,0.03,-0.65,-0.75,-0.03,231177
-0.06,-0.02,1.04,-44.15,2.38,18.78,166071,96712,163755,980.21,278.74,0.02,-0.66,-0.75,-0.04,231202
-0.06,-0.02,1.07,-52.99,-1.59,20.18,166031,96884,163865,980.09,279.76,0.01,-0.66,-0.75,-0.04,231227
-0.07,-0.04,1.1,-58.54,-3.29,21.46,165981,97055,163968,980.21,278.74,0.01,-0.66,-0.75,-0.05,231252
-0.06,-0.05,1.06,-61.16,-7.8,22.74,165928,97149,164060,980.21,278.74,0,-0.67,-0.74,-0.05,231277
-0.06,-0.06,1.06,-61.1,-12.8,23.54,165853,97342,164213,980.21,278.74,-0.01,-0.67,-0.74,-0.06,231302
-0.05,-0.06,1.06,-60.79,-17.74,24.39,165765,97500,164330,980.21,278.74,-0.02,-0.67,-0.74,-0.06,231327
-0.05,-0.06,1.03,-62.5,-22.5,25.43,165658,97667,164412,980.33,277.71,-0.03,-0.68,-0.73,-0.06,231352
-0.06,-0.07,1.02,-63.41,-23.66,26.28,165573,97863,164607,980.21,278.74,-0.03,-0.68,-0.73,-0.07,231377
-0.05,-0.08,1.01,-63.54,-21.95,25.98,165474,98015,164691,980.21,278.74,-0.04,-0.69,-0.72,-0.07,231402
-0.05,-0.09,1.01,-62.2,-21.4,25.85,165334,98218,164762,980.33,277.71,-0.05,-0.69,-0.72,-0.07,231427
-0.05,-0.09,0.99,-60.61,-20.98,26.34,165280,98430,164894,980.45,276.69,-0.05,-0.69,-0.71,-0.07,231452
-0.05,-0.1,0.99,-56.46,-18.6,27.2,165145,98580,164990,980.45,276.69,-0.05,-0.7,-0.71,-0.08,231477
-0.05,-0.11,0.98,-51.28,-15.79,27.74,165050,98760,165003,980.33,277.71,-0.06,-0.7,-0.7,-0.08,231502
-0.05,-0.11,0.96,-45.91,-15.73,27.44,164994,98872,165073,980.45,276.69,-0.06,-0.71,-0.7,-0.08,231527
-0.05,-0.11,0.92,-41.04,-17.38,25.73,164907,99025,165108,980.21,278.74,-0.06,-0.71,-0.7,-0.08,231552
-0.04,-0.12,0.98,-37.2,-20.91,24.27,164839,99153,165182,980.33,277.71,-0.06,-0.72,-0.69,-0.08,231577
-0.06,-0.13,0.98,-34.94,-24.57,22.8,164715,99232,165206,980.49,276.34,-0.06,-0.72,-0.69,-0.08,231602
-0.05,-0.14,1.01,-32.62,-29.63,21.83,164616,99347,165246,980.45,276.69,-0.07,-0.72,-0.68,-0.08,231627
-0.06,-0.16,1.02,-31.59,-29.76,19.94,164490,99440,165256,980.33,277.71,-0.07,-0.73,-0.68,-0.08,231652
-0.06,-0.16,1.03,-30.91,-27.07,18.05,164374,99554,165340,980.61,275.32,-0.07,-0.73,-0.68,-0.08,231677
-0.06,-0.16,1.02,-27.99,-22.2,16.83,164278,99656,165283,980.57,275.66,-0.07,-0.73,-0.67,-0.08,231702
-0.08,-0.16,1.04,-16.95,-17.01,17.01,164190,99746,165349,980.61,275.32,-0.07,-0.73,-0.67,-0.08,231727
-0.07,-0.17,1.05,2.5,-16.52,18.41,164132,99744,165359,980.57,275.66,-0.07,-0.74,-0.67,-0.08,231752
-0.11,-0.19,1.04,17.44,-20.18,17.99,164033,99695,165321,980.61,275.32,-0.06,-0.74,-0.67,-0.08,231777
-0.08,-0.17,1.04,24.45,-22.87,15.49,163950,99589,165275,980.61,275.32,-0.06,-0.74,-0.67,-0.07,231802
-0.07,-0.15,1.06,28.84,-27.01,12.68,163805,99533,165289,980.57,275.66,-0.05,-0.74,-0.66,-0.06,231827
-0.07,-0.15,1.02,28.29,-31.89,11.95,163696,99384,165267,980.57,275.66,-0.05,-0.74,-0.66,-0.06,231852
-0.07,-0.16,1.03,23.35,-37.13,12.5,163537,99281,165239,980.73,274.29,-0.05,-0.75,-0.66,-0.05,231877
-0.07,-0.15,0.99,17.38,-41.1,11.71,163415,99251,165182,980.61,275.32,-0.05,-0.75,-0.66,-0.05,231902
-0.06,-0.15,0.98,11.1,-46.22,9.82,163230,99159,165203,980.57,275.66,-0.05,-0.75,-0.66,-0.05,231927
-0.05,-0.15,0.96,4.88,-52.13,8.96,163041,99122,165107,980.61,275.32,-0.05,-0.75,-0.66,-0.04,231952
-0.06,-0.14,0.94,0.06,-50.85,9.94,162852,99086,165112,980.73,274.29,-0.06,-0.75,-0.66,-0.04,231977
-0.06,-0.14,0.94,-1.1,-40.43,11.83,162671,99125,165053,980.73,274.29,-0.06,-0.75,-0.65,-0.04,232002
-0.04,-0.14,0.93,0.79,-25.24,14.88,162524,99106,165055,980.69,274.63,-0.06,-0.76,-0.65,-0.04,232027
-0.02,-0.15,0.96,3.9,-17.68,18.23,162449,99110,165029,980.69,274.63,-0.06,-0.76,-0.65,-0.04,232052
-0.04,-0.13,0.97,12.01,-10.61,21.4,162366,99098,165001,980.73,274.29,-0.06,-0.76,-0.64,-0.04,232077
-0.03,-0.15,0.98,26.22,-10.55,22.07,162307,98997,165019,980.69,274.63,-0.05,-0.77,-0.64,-0.04,232102
-0.02,-0.11,0.97,37.38,-7.62,21.52,162256,98908,164955,980.81,273.61,-0.04,-0.77,-0.63,-0.03,232127
-0.01,-0.09,1.03,45,-7.8,22.01,162196,98802,164884,980.81,273.61,-0.04,-0.77,-0.63,-0.03,232152
0.01,-0.07,1.11,45.61,-8.66,24.27,162124,98646,164839,980.77,273.95,-0.03,-0.78,-0.63,-0.02,232177
0,-0.07,1.18,41.52,-7.32,26.34,162038,98504,164758,980.81,273.61,-0.02,-0.78,-0.62,-0.01,232202
0.04,-0.05,1.11,31.65,0.18,26.83,162010,98416,164728,980.89,272.92,-0.02,-0.79,-0.62,-0.01,232227
0.05,-0.02,1.19,21.04,7.13,27.56,161946,98368,164689,980.89,272.92,-0.02,-0.79,-0.61,0,232252
0.05,-0.01,1.24,4.33,15.49,29.33,161961,98285,164636,980.72,274.38,-0.01,-0.79,-0.61,0,232277
0.05,-0.01,1.34,-19.88,32.13,28.96,162009,98426,164712,980.84,273.35,-0.01,-0.8,-0.6,-0.01,232302
0.03,-0.02,1.39,-49.76,52.93,25.91,162110,98556,164746,980.84,273.35,-0.02,-0.8,-0.6,-0.02,232327
0.03,-0.04,1.4,-83.05,74.51,22.01,162348,98777,164915,980.84,273.35,-0.02,-0.8,-0.59,-0.04,232352
0.04,-0.06,1.29,-107.38,93.6,18.54,162661,99205,165103,980.84,273.35,-0.03,-0.81,-0.59,-0.06,232377
0.03,-0.11,1.28,-126.22,106.22,14.88,163006,99620,165263,980.84,273.35,-0.04,-0.81,-0.59,-0.08,232402
0.04,-0.12,1.27,-126.28,109.33,11.77,163454,100122,165347,980.92,272.67,-0.04,-0.81,-0.58,-0.1,232427
0.01,-0.14,1.23,-117.32,110.55,6.34,163886,100566,165463,980.8,273.69,-0.05,-0.8,-0.58,-0.12,232452
-0.03,-0.17,1.15,-100.67,110.18,2.32,164325,100954,165459,980.88,273.01,-0.05,-0.8,-0.58,-0.13,232477
-0.02,-0.2,1.08,-82.44,105.61,-0.55,164785,101337,165495,980.88,273.01,-0.06,-0.8,-0.58,-0.15,232502
-0.02,-0.23,1.05,-62.07,93.05,-2.68,165152,101575,165468,980.88,273.01,-0.06,-0.8,-0.58,-0.15,232527
-0.04,-0.24,1.1,-41.4,78.35,-3.96,165480,101783,165461,981,271.98,-0.06,-0.8,-0.58,-0.16,232552
-0.06,-0.24,1.08,-19.94,65.98,-5.43,165723,101879,165370,980.84,273.35,-0.06,-0.8,-0.58,-0.16,232577
-0.06,-0.23,1.04,1.77,55.43,-6.46,165979,101896,165347,981.08,271.3,-0.06,-0.8,-0.58,-0.15,232602
-0.06,-0.21,1.01,21.83,42.56,-7.74,166165,101863,165318,980.96,272.33,-0.05,-0.8,-0.58,-0.15,232627
-0.06,-0.19,0.97,36.22,31.28,-8.72,166250,101743,165249,980.96,272.33,-0.04,-0.8,-0.59,-0.14,232652
-0.05,-0.17,0.93,45.24,21.83,-9.88,166366,101638,165272,980.96,272.33,-0.04,-0.8,-0.59,-0.12,232677
-0.05,-0.15,0.94,48.6,14.88,-10.06,166401,101498,165265,980.92,272.67,-0.03,-0.8,-0.59,-0.11,232702
-0.05,-0.13,0.93,45.79,10.55,-10.37,166443,101323,165187,980.96,272.33,-0.02,-0.8,-0.59,-0.1,232727
-0.05,-0.11,0.91,40.67,6.83,-10.3,166479,101159,165254,981.08,271.3,-0.02,-0.8,-0.6,-0.09,232752
-0.04,-0.09,0.87,35.79,4.21,-9.33,166487,101027,165196,981.08,271.3,-0.02,-0.8,-0.6,-0.08,232777
-0.03,-0.09,0.86,28.23,0.12,-9.15,166493,100957,165189,981.08,271.3,-0.01,-0.8,-0.6,-0.07,232802
-0.03,-0.09,0.86,18.23,-4.63,-9.15,166493,100865,165235,981.04,271.64,-0.01,-0.8,-0.6,-0.06,232827
-0.02,-0.1,0.88,7.13,-9.45,-9.51,166444,100796,165238,981.2,270.27,-0.02,-0.8,-0.6,-0.06,232852
-0.02,-0.1,0.85,-4.02,-15.24,-9.45,166399,100790,165218,981.08,271.3,-0.02,-0.8,-0.6,-0.05,232877
-0.04,-0.09,0.87,-12.26,-19.15,-8.54,166350,100862,165275,981.04,271.64,-0.03,-0.8,-0.6,-0.05,232902
-0.03,-0.09,0.87,-18.9,-22.32,-7.56,166284,100923,165230,981.04,271.64,-0.03,-0.79,-0.6,-0.05,232927
-0.02,-0.1,0.87,-19.63,-24.33,-6.89,166192,101006,165287,980.92,272.67,-0.04,-0.79,-0.61,-0.05,232952
-0.02,-0.11,0.87,-12.87,-27.74,-6.4,166126,101090,165311,981.04,271.64,-0.05,-0.79,-0.61,-0.05,232977
-0.01,-0.12,0.85,-0.85,-31.77,-5.91,165990,101081,165336,981.27,269.68,-0.05,-0.79,-0.61,-0.04,233002
-0.01,-0.14,0.89,12.87,-34.57,-4.76,165880,101061,165385,981.16,270.62,-0.05,-0.79,-0.61,-0.04,233027
0,-0.13,0.91,27.87,-39.94,-3.05,165722,100990,165372,981.2,270.27,-0.05,-0.79,-0.61,-0.03,233052
-0.02,-0.14,0.94,44.27,-41.59,-1.52,165573,100824,165371,981.16,270.62,-0.05,-0.79,-0.61,-0.02,233077
-0.01,-0.14,0.99,57.87,-39.94,-0.3,165400,100625,165394,981.16,270.62,-0.05,-0.79,-0.61,-0.01,233102
-0.01,-0.13,1.01,70.06,-39.82,0.3,165244,100392,165379,981.2,270.27,-0.04,-0.8,-0.6,0,233127
-0.01,-0.13,1.01,78.11,-38.6,0.73,165053,100093,165319,981.16,270.62,-0.04,-0.8,-0.6,0,233152
0,-0.12,1.03,79.7,-36.83,1.4,164910,99786,165300,981.16,270.62,-0.03,-0.8,-0.6,0.01,233177
-0.02,-0.11,1.05,77.2,-34.63,2.01,164767,99510,165259,981.27,269.68,-0.02,-0.8,-0.6,0.02,233202
-0.03,-0.09,1.06,71.4,-32.8,2.93,164627,99226,165173,981.27,269.68,-0.02,-0.8,-0.6,0.02,233227
-0.05,-0.09,1.09,64.39,-28.35,2.74,164485,98931,165098,981.39,268.65,-0.01,-0.8,-0.6,0.02,233252
-0.04,-0.08,1.08,54.88,-27.26,2.56,164394,98745,165080,981.23,270.02,-0.01,-0.8,-0.6,0.02,233277
-0.06,-0.09,1.14,42.32,-26.28,2.26,164231,98629,165041,981.23,270.02,-0.01,-0.8,-0.6,0.02,233302
-0.06,-0.1,1.2,28.84,-27.68,2.68,164146,98486,164934,981.27,269.68,-0.01,-0.8,-0.6,0.02,233327
-0.06,-0.1,1.17,21.95,-36.46,2.38,164037,98402,164938,981.27,269.68,-0.01,-0.8,-0.6,0.01,233352
-0.06,-0.12,1.19,16.22,-44.51,1.83,163882,98315,164890,981.39,268.65,-0.01,-0.8,-0.6,0.01,233377
-0.07,-0.13,1.18,11.77,-50.73,1.95,163711,98251,164895,981.51,267.63,-0.02,-0.8,-0.6,0.01,233402
-0.05,-0.14,1.14,9.39,-56.95,2.2,163500,98235,164878,981.51,267.63,-0.03,-0.8,-0.59,0.01,233427
-0.05,-0.15,1.14,14.15,-60.3,2.93,163313,98182,164837,981.51,267.63,-0.03,-0.8,-0.59,0.01,233452
-0.03,-0.15,1.1,25.12,-58.66,3.23,163086,98106,164749,981.35,268.99,-0.04,-0.8,-0.59,0.01,233477
-0.04,-0.16,1.09,34.45,-53.41,3.48,162879,97986,164697,981.35,268.99,-0.04,-0.81,-0.59,0.01,233502
-0.04,-0.14,1.04,42.74,-45,3.41,162705,97831,164558,981.35,268.99,-0.04,-0.81,-0.59,0.01,233527
-0.02,-0.13,1.03,52.07,-38.05,3.29,162542,97668,164505,981.47,267.97,-0.04,-0.81,-0.59,0.01,233552
0,-0.13,1.02,60.37,-36.1,2.62,162448,97478,164392,981.39,268.65,-0.03,-0.81,-0.59,0.02,233577
-0.02,-0.11,1.02,62.32,-35.61,3.29,162283,97241,164264,981.51,267.63,-0.03,-0.81,-0.59,0.02,233602
-0.03,-0.09,1.03,58.66,-28.35,4.45,162168,97088,164149,981.51,267.63,-0.02,-0.81,-0.59,0.02,233627
-0.02,-0.08,1,54.21,-19.09,5.49,162081,96916,164017,981.59,266.94,-0.02,-0.81,-0.58,0.02,233652
-0.01,-0.07,1.01,47.2,-16.22,4.82,162003,96753,163890,981.51,267.63,-0.01,-0.81,-0.58,0.02,233677
-0.01,-0.05,1.01,36.59,-16.89,4.57,161989,96643,163820,981.63,266.6,-0.01,-0.81,-0.58,0.02,233702
-0.02,-0.03,1.05,24.57,-16.4,5.98,161864,96533,163698,981.63,266.6,-0.01,-0.81,-0.58,0.02,233727
-0.02,-0.02,1,9.88,-14.82,8.11,161822,96492,163679,981.51,267.63,-0.01,-0.82,-0.58,0.02,233752
-0.01,-0.02,1.01,-7.26,-12.93,8.96,161784,96492,163613,981.63,266.6,-0.01,-0.82,-0.58,0.02,233777
0,-0.02,1.01,-24.45,-12.2,8.96,161718,96574,163718,981.59,266.94,-0.01,-0.82,-0.57,0.01,233802
0.01,-0.02,1.02,-41.83,-11.04,10.67,161667,96638,163744,981.63,266.6,-0.02,-0.82,-0.57,0.01,233827
0.01,-0.02,1.02,-58.35,-8.17,14.02,161618,96831,163830,981.75,265.58,-0.03,-0.82,-0.57,0,233852
0.01,-0.03,1.03,-70.55,-3.23,17.44,161560,97051,163944,981.75,265.58,-0.04,-0.83,-0.56,-0.01,233877
0.02,-0.04,1.02,-78.9,4.45,19.51,161578,97295,164074,981.63,266.6,-0.05,-0.83,-0.55,-0.02,233902
0.02,-0.05,1.01,-83.9,11.4,20.37,161588,97541,164197,981.63,266.6,-0.05,-0.83,-0.55,-0.02,233927
0.03,-0.06,1.01,-84.63,16.1,21.59,161599,97839,164364,981.75,265.58,-0.06,-0.84,-0.54,-0.03,233952
0.03,-0.08,1.01,-79.27,20.98,24.09,161633,98150,164470,981.75,265.58,-0.07,-0.84,-0.54,-0.04,233977
0.03,-0.09,1.01,-73.35,27.74,26.59,161693,98429,164612,981.75,265.58,-0.07,-0.84,-0.53,-0.05,234002
0.03,-0.1,1,-65.61,37.26,28.41,161822,98675,164746,981.83,264.89,-0.08,-0.85,-0.52,-0.05,234027
0.02,-0.1,0.99,-55.61,44.57,30.12,161925,98899,164806,981.87,264.55,-0.08,-0.85,-0.52,-0.06,234052
0.03,-0.11,1,-46.52,49.21,31.95,162118,99080,164948,981.75,265.58,-0.07,-0.85,-0.51,-0.07,234077
0.02,-0.11,1.07,-30.91,43.78,33.9,162212,99268,165018,981.87,264.55,-0.07,-0.86,-0.5,-0.07,234102
0.02,-0.12,1.09,-14.27,34.7,35.37,162347,99353,165066,981.75,265.58,-0.07,-0.86,-0.5,-0.07,234127
0,-0.11,1.08,-5.55,28.17,35.79,162399,99434,165088,981.71,265.92,-0.06,-0.87,-0.49,-0.07,234152
0,-0.09,1.04,-0.67,23.84,35.06,162482,99437,165110,981.87,264.55,-0.05,-0.87,-0.49,-0.06,234177
0,-0.09,1.07,-2.68,21.4,33.29,162510,99496,165112,981.87,264.55,-0.05,-0.87,-0.48,-0.06,234202
0,-0.07,1.07,-10.3,22.44,32.32,162588,99566,165140,981.83,264.89,-0.05,-0.88,-0.47,-0.06,234227
0.01,-0.07,1.12,-17.38,15.06,33.17,162623,99572,165178,981.95,263.87,-0.04,-0.88,-0.47,-0.06,234252
0,-0.08,1.05,-29.94,11.52,32.74,162645,99697,165199,981.95,263.87,-0.05,-0.88,-0.46,-0.05,234277
-0.02,-0.07,1,-44.27,13.41,30.91,162679,99847,165234,981.83,264.89,-0.05,-0.89,-0.46,-0.06,234302
-0.04,-0.08,0.95,-57.44,20.43,27.44,162742,100071,165292,981.95,263.87,-0.05,-0.89,-0.45,-0.06,234327
-0.03,-0.08,0.94,-67.5,29.88,23.72,162857,100358,165278,981.91,264.21,-0.06,-0.89,-0.45,-0.07,234352
-0.03,-0.11,0.95,-77.26,32.8,20.73,162956,100583,165328,981.91,264.21,-0.06,-0.89,-0.45,-0.07,234377
-0.04,-0.12,0.96,-80.43,30.67,17.87,163106,100894,165385,981.91,264.21,-0.07,-0.89,-0.44,-0.08,234402
-0.06,-0.13,0.99,-75.67,22.44,14.09,163223,101206,165428,981.91,264.21,-0.08,-0.89,-0.44,-0.09,234427
-0.08,-0.16,0.96,-65.06,16.71,10.79,163298,101463,165454,981.95,263.87,-0.08,-0.89,-0.44,-0.09,234452
-0.08,-0.18,0.95,-50.49,10.24,9.09,163333,101626,165417,981.91,264.21,-0.09,-0.89,-0.44,-0.1,234477
-0.15,-0.17,0.95,-27.68,2.99,7.07,163380,101786,165405,981.91,264.21,-0.08,-0.89,-0.44,-0.1,234502
-0.11,-0.21,1.06,-4.39,-0.67,6.34,163377,101886,165412,982.03,263.19,-0.08,-0.89,-0.44,-0.1,234527
-0.17,-0.21,1.02,27.13,-10.73,5.12,163346,101808,165372,982.03,263.19,-0.07,-0.89,-0.44,-0.1,234552
-0.14,-0.19,1.06,54.57,-23.48,4.57,163283,101630,165407,982.03,263.19,-0.06,-0.89,-0.44,-0.09,234577
-0.15,-0.19,1.04,73.41,-35.18,3.9,163162,101382,165381,981.91,264.21,-0.05,-0.89,-0.45,-0.08,234602
-0.14,-0.17,1.12,87.38,-48.48,2.8,162942,101071,165353,982.03,263.19,-0.04,-0.89,-0.45,-0.07,234627
-0.15,-0.17,1.2,96.28,-66.1,-0.37,162701,100748,165308,982.03,263.19,-0.03,-0.89,-0.45,-0.05,234652
-0.14,-0.15,1.2,94.57,-80.73,-3.84,162389,100328,165218,982.03,263.19,-0.02,-0.89,-0.45,-0.04,234677
-0.11,-0.12,1.21,80.3,-89.33,-6.89,162083,100074,165119,982.15,262.16,-0.01,-0.89,-0.45,-0.02,234702
-0.09,-0.12,1.18,62.38,-92.93,-9.09,161725,99759,165017,982.15,262.16,-0.01,-0.89,-0.46,0,234727
-0.08,-0.1,1.15,40.67,-84.76,-10.55,161424,99558,164829,982.15,262.16,-0.02,-0.89,-0.46,0.01,234752
-0.06,-0.09,1.11,17.87,-69.63,-10.73,161176,99478,164721,982.15,262.16,-0.02,-0.89,-0.46,0.01,234777
-0.03,-0.1,1.07,-1.59,-50.3,-8.35,160955,99405,164680,982.15,262.16,-0.03,-0.89,-0.46,0.01,234802
-0.01,-0.11,1.03,-15.24,-31.59,-5.43,160841,99458,164632,982.03,263.19,-0.03,-0.88,-0.46,0.01,234827
0,-0.11,1,-22.87,-13.35,-3.17,160790,99450,164646,982.15,262.16,-0.04,-0.88,-0.47,0,234852
0.01,-0.13,0.96,-25.12,1.95,-0.49,160799,99553,164589,982.27,261.14,-0.05,-0.88,-0.47,0,234877
0.02,-0.13,0.92,-21.4,12.5,2.74,160845,99613,164638,982.15,262.16,-0.05,-0.88,-0.47,-0.01,234902
0.02,-0.13,0.91,-9.88,17.74,5.73,160884,99707,164696,982.27,261.14,-0.06,-0.88,-0.47,-0.02,234927
0.01,-0.14,0.89,5.73,20.49,9.09,160938,99720,164725,982.15,262.16,-0.06,-0.88,-0.47,-0.02,234952
0.02,-0.14,0.89,24.63,22.68,12.62,161034,99645,164713,982.15,262.16,-0.05,-0.88,-0.47,-0.03,234977
0.02,-0.14,0.93,44.63,21.89,15.55,161111,99558,164715,982.23,261.48,-0.05,-0.88,-0.47,-0.03,235002
0.01,-0.12,0.95,60,19.88,17.87,161133,99373,164745,982.23,261.48,-0.04,-0.89,-0.46,-0.02,235027
0.02,-0.13,1.08,68.48,19.76,20.3,161140,99202,164704,982.34,260.54,-0.03,-0.89,-0.46,-0.02,235052
0.02,-0.12,1.09,70.49,17.68,22.38,161200,98972,164653,982.34,260.54,-0.02,-0.89,-0.46,-0.02,235077
0.03,-0.08,1.07,68.78,23.48,22.99,161209,98782,164581,982.34,260.54,-0.01,-0.89,-0.46,-0.01,235102
0.03,-0.08,1.12,57.5,30.98,22.13,161265,98611,164558,982.3,260.88,0,-0.89,-0.45,-0.01,235127
0.04,-0.07,1.18,40.91,38.66,21.83,161371,98478,164551,982.26,261.22,0,-0.89,-0.45,-0.01,235152
0.06,-0.07,1.12,19.15,47.13,22.01,161471,98393,164609,982.26,261.22,0,-0.89,-0.45,-0.01,235177
0.05,-0.08,1.12,-2.38,56.4,22.07,161635,98428,164602,982.26,261.22,0,-0.89,-0.45,-0.02,235202
0.05,-0.07,1.1,-21.83,67.13,21.28,161824,98514,164710,982.26,261.22,0,-0.89,-0.45,-0.03,235227
0.04,-0.07,1.11,-36.71,76.71,19.88,162041,98623,164811,982.34,260.54,-0.01,-0.89,-0.45,-0.04,235252
0.04,-0.08,1.11,-45.37,88.05,18.84,162309,98830,164933,982.46,259.52,-0.01,-0.89,-0.45,-0.05,235277
0.03,-0.09,1.14,-45,99.27,17.8,162639,98995,165048,982.3,260.88,-0.02,-0.89,-0.45,-0.06,235302
-0.01,-0.12,1.11,-34.33,107.68,16.1,163026,99147,165166,982.42,259.86,-0.02,-0.89,-0.45,-0.08,235327
0,-0.09,1.08,-25.67,112.32,14.02,163394,99300,165188,982.42,259.86,-0.02,-0.89,-0.45,-0.09,235352
-0.01,-0.08,1.02,-12.13,110.24,13.05,163814,99348,165248,982.3,260.88,-0.01,-0.89,-0.45,-0.1,235377
